id_15_min_candles,company_id,currCandleTime,currClosePrice,prevCandleTIme,prevOpenPrice,company
1752285,33,"2016-11-09 14:15:00",256.45,"2016-11-09 12:15:00",242.86,ICICIBANK
1752283,33,"2016-11-09 13:45:00",253.86,"2016-11-09 12:30:00",242.95,ICICIBANK
1752285,33,"2016-11-09 14:15:00",256.45,"2016-11-09 12:30:00",242.95,ICICIBANK
1752283,33,"2016-11-09 13:45:00",253.86,"2016-11-09 12:45:00",244.05,ICICIBANK
1752285,33,"2016-11-09 14:15:00",256.45,"2016-11-09 12:45:00",244.05,ICICIBANK
1752289,33,"2016-11-09 15:15:00",256.82,"2016-11-09 12:45:00",244.05,ICICIBANK
1752283,33,"2016-11-09 13:45:00",253.86,"2016-11-09 13:00:00",245.14,ICICIBANK
1752285,33,"2016-11-09 14:15:00",256.45,"2016-11-09 13:00:00",245.14,ICICIBANK
1752289,33,"2016-11-09 15:15:00",256.82,"2016-11-09 13:00:00",245.14,ICICIBANK
1752285,33,"2016-11-09 14:15:00",256.45,"2016-11-09 13:15:00",249.77,ICICIBANK
1752289,33,"2016-11-09 15:15:00",256.82,"2016-11-09 13:15:00",249.77,ICICIBANK
1757534,33,"2015-08-25 12:45:00",254.36,"2015-08-25 11:15:00",245.09,ICICIBANK
1757534,33,"2015-08-25 12:45:00",254.36,"2015-08-25 11:30:00",245.59,ICICIBANK
1757534,33,"2015-08-25 12:45:00",254.36,"2015-08-25 11:45:00",245.73,ICICIBANK
1757534,33,"2015-08-25 12:45:00",254.36,"2015-08-25 12:00:00",245.23,ICICIBANK
1759692,33,"2015-07-31 13:30:00",278.27,"2015-07-31 11:00:00",269.64,ICICIBANK
1759692,33,"2015-07-31 13:30:00",278.27,"2015-07-31 11:15:00",270.05,ICICIBANK
1759692,33,"2015-07-31 13:30:00",278.27,"2015-07-31 11:30:00",270.73,ICICIBANK
1759692,33,"2015-07-31 13:30:00",278.27,"2015-07-31 11:45:00",270.77,ICICIBANK
1759692,33,"2015-07-31 13:30:00",278.27,"2015-07-31 12:00:00",271.27,ICICIBANK
1760599,33,"2015-04-28 09:30:00",285.95,"2015-04-28 09:15:00",278.18,ICICIBANK
1764866,34,"2018-02-01 14:15:00",424.40,"2018-02-01 12:00:00",410.60,ICICIPRULI
1764866,34,"2018-02-01 14:15:00",424.40,"2018-02-01 12:15:00",409.25,ICICIPRULI
1764866,34,"2018-02-01 14:15:00",424.40,"2018-02-01 12:30:00",407.40,ICICIPRULI
1764866,34,"2018-02-01 14:15:00",424.40,"2018-02-01 12:45:00",407.05,ICICIPRULI
1764866,34,"2018-02-01 14:15:00",424.40,"2018-02-01 13:00:00",406.50,ICICIPRULI
1764866,34,"2018-02-01 14:15:00",424.40,"2018-02-01 13:15:00",408.60,ICICIPRULI
1764866,34,"2018-02-01 14:15:00",424.40,"2018-02-01 13:30:00",413.60,ICICIPRULI
1765174,34,"2017-10-03 10:00:00",407.45,"2017-10-03 09:15:00",394.65,ICICIPRULI
1771369,34,"2016-09-30 11:15:00",308.20,"2016-09-30 09:15:00",297.40,ICICIPRULI
1771369,34,"2016-09-30 11:15:00",308.20,"2016-09-30 09:30:00",296.85,ICICIPRULI
1771369,34,"2016-09-30 11:15:00",308.20,"2016-09-30 10:00:00",300.00,ICICIPRULI
1773832,35,"2017-10-23 12:30:00",98.30,"2017-10-23 10:00:00",94.25,IDEA
1773832,35,"2017-10-23 12:30:00",98.30,"2017-10-23 10:15:00",94.35,IDEA
1773832,35,"2017-10-23 12:30:00",98.30,"2017-10-23 10:30:00",95.10,IDEA
1773832,35,"2017-10-23 12:30:00",98.30,"2017-10-23 10:45:00",95.65,IDEA
1774005,35,"2017-11-01 12:00:00",98.40,"2017-11-01 09:30:00",93.90,IDEA
1774005,35,"2017-11-01 12:00:00",98.40,"2017-11-01 09:45:00",95.40,IDEA
1774005,35,"2017-11-01 12:00:00",98.40,"2017-11-01 10:00:00",95.90,IDEA
1774005,35,"2017-11-01 12:00:00",98.40,"2017-11-01 11:00:00",95.05,IDEA
1776153,35,"2017-05-08 14:45:00",87.95,"2017-05-08 12:15:00",82.80,IDEA
1776153,35,"2017-05-08 14:45:00",87.95,"2017-05-08 12:30:00",82.85,IDEA
1776154,35,"2017-05-08 15:00:00",87.80,"2017-05-08 12:30:00",82.85,IDEA
1776153,35,"2017-05-08 14:45:00",87.95,"2017-05-08 12:45:00",82.70,IDEA
1776154,35,"2017-05-08 15:00:00",87.80,"2017-05-08 12:45:00",82.70,IDEA
1776153,35,"2017-05-08 14:45:00",87.95,"2017-05-08 13:00:00",82.70,IDEA
1776154,35,"2017-05-08 15:00:00",87.80,"2017-05-08 13:00:00",82.70,IDEA
1776153,35,"2017-05-08 14:45:00",87.95,"2017-05-08 13:15:00",83.05,IDEA
1776154,35,"2017-05-08 15:00:00",87.80,"2017-05-08 13:15:00",83.05,IDEA
1776153,35,"2017-05-08 14:45:00",87.95,"2017-05-08 13:30:00",83.55,IDEA
1776154,35,"2017-05-08 15:00:00",87.80,"2017-05-08 13:30:00",83.55,IDEA
1776153,35,"2017-05-08 14:45:00",87.95,"2017-05-08 13:45:00",83.80,IDEA
1776154,35,"2017-05-08 15:00:00",87.80,"2017-05-08 13:45:00",83.80,IDEA
1776153,35,"2017-05-08 14:45:00",87.95,"2017-05-08 14:00:00",83.95,IDEA
1776154,35,"2017-05-08 15:00:00",87.80,"2017-05-08 14:00:00",83.95,IDEA
1779672,35,"2017-01-31 13:15:00",115.90,"2017-01-31 10:45:00",109.90,IDEA
1779672,35,"2017-01-31 13:15:00",115.90,"2017-01-31 11:00:00",109.45,IDEA
1779672,35,"2017-01-31 13:15:00",115.90,"2017-01-31 11:15:00",109.35,IDEA
1779672,35,"2017-01-31 13:15:00",115.90,"2017-01-31 11:30:00",109.60,IDEA
1779672,35,"2017-01-31 13:15:00",115.90,"2017-01-31 11:45:00",111.05,IDEA
1779672,35,"2017-01-31 13:15:00",115.90,"2017-01-31 12:15:00",112.70,IDEA
1780765,35,"2016-11-09 10:30:00",70.25,"2016-11-09 09:15:00",66.25,IDEA
1782368,35,"2016-04-18 11:15:00",121.60,"2016-04-18 09:15:00",115.65,IDEA
1782368,35,"2016-04-18 11:15:00",121.60,"2016-04-18 09:30:00",118.50,IDEA
1782368,35,"2016-04-18 11:15:00",121.60,"2016-04-18 09:45:00",117.75,IDEA
1782368,35,"2016-04-18 11:15:00",121.60,"2016-04-18 10:00:00",118.35,IDEA
1785879,35,"2016-01-14 12:30:00",121.00,"2016-01-14 10:00:00",117.85,IDEA
1785879,35,"2016-01-14 12:30:00",121.00,"2016-01-14 10:15:00",117.55,IDEA
1786036,35,"2015-08-25 14:30:00",151.50,"2015-08-25 12:00:00",146.30,IDEA
1790899,35,"2015-03-12 10:45:00",167.90,"2015-03-12 09:15:00",163.50,IDEA
1800987,36,"2016-11-09 09:45:00",1192.25,"2016-11-09 09:15:00",1150.00,INDUSINDBK
1804377,36,"2016-02-29 13:30:00",831.20,"2016-02-29 11:45:00",809.00,INDUSINDBK
1804377,36,"2016-02-29 13:30:00",831.20,"2016-02-29 12:00:00",802.70,INDUSINDBK
1804377,36,"2016-02-29 13:30:00",831.20,"2016-02-29 12:15:00",806.25,INDUSINDBK
1804377,36,"2016-02-29 13:30:00",831.20,"2016-02-29 12:30:00",808.80,INDUSINDBK
1804377,36,"2016-02-29 13:30:00",831.20,"2016-02-29 12:45:00",810.00,INDUSINDBK
1808078,36,"2015-07-13 15:15:00",927.00,"2015-07-13 12:45:00",900.10,INDUSINDBK
1808078,36,"2015-07-13 15:15:00",927.00,"2015-07-13 13:00:00",899.95,INDUSINDBK
1808078,36,"2015-07-13 15:15:00",927.00,"2015-07-13 13:15:00",899.00,INDUSINDBK
1808078,36,"2015-07-13 15:15:00",927.00,"2015-07-13 13:30:00",900.00,INDUSINDBK
1808078,36,"2015-07-13 15:15:00",927.00,"2015-07-13 13:45:00",898.05,INDUSINDBK
1810965,36,"2015-03-02 14:45:00",943.75,"2015-03-02 12:15:00",920.00,INDUSINDBK
1814905,37,"2017-07-03 11:45:00",390.75,"2017-07-03 09:15:00",374.50,INFRATEL
1814905,37,"2017-07-03 11:45:00",390.75,"2017-07-03 09:30:00",380.90,INFRATEL
1818442,37,"2017-03-29 11:45:00",330.85,"2017-03-29 09:15:00",320.10,INFRATEL
1820056,37,"2017-01-31 15:15:00",293.05,"2017-01-31 13:15:00",285.15,INFRATEL
1820056,37,"2017-01-31 15:15:00",293.05,"2017-01-31 13:30:00",285.00,INFRATEL
1820056,37,"2017-01-31 15:15:00",293.05,"2017-01-31 13:45:00",284.60,INFRATEL
1820056,37,"2017-01-31 15:15:00",293.05,"2017-01-31 14:00:00",284.30,INFRATEL
1821140,37,"2016-11-09 10:15:00",356.15,"2016-11-09 09:15:00",346.95,INFRATEL
1821920,37,"2016-07-27 11:30:00",377.15,"2016-07-27 09:30:00",364.50,INFRATEL
1821920,37,"2016-07-27 11:30:00",377.15,"2016-07-27 09:45:00",363.90,INFRATEL
1821920,37,"2016-07-27 11:30:00",377.15,"2016-07-27 10:00:00",366.20,INFRATEL
1821920,37,"2016-07-27 11:30:00",377.15,"2016-07-27 10:15:00",367.50,INFRATEL
1823957,37,"2016-01-27 14:30:00",388.00,"2016-01-27 12:00:00",375.35,INFRATEL
1824529,37,"2016-02-29 13:45:00",369.45,"2016-02-29 12:30:00",359.05,INFRATEL
1824529,37,"2016-02-29 13:45:00",369.45,"2016-02-29 12:45:00",360.00,INFRATEL
1824550,37,"2016-03-01 12:45:00",375.30,"2016-03-01 10:15:00",363.00,INFRATEL
1824550,37,"2016-03-01 12:45:00",375.30,"2016-03-01 10:30:00",363.95,INFRATEL
1824550,37,"2016-03-01 12:45:00",375.30,"2016-03-01 10:45:00",363.95,INFRATEL
1824550,37,"2016-03-01 12:45:00",375.30,"2016-03-01 11:00:00",363.80,INFRATEL
1824550,37,"2016-03-01 12:45:00",375.30,"2016-03-01 11:15:00",365.50,INFRATEL
1826495,37,"2015-08-31 10:15:00",423.65,"2015-08-31 09:15:00",390.20,INFRATEL
1826874,37,"2015-09-22 12:00:00",415.90,"2015-09-22 09:30:00",402.50,INFRATEL
1827021,37,"2015-10-01 11:15:00",379.45,"2015-10-01 09:15:00",362.90,INFRATEL
1827021,37,"2015-10-01 11:15:00",379.45,"2015-10-01 09:30:00",369.15,INFRATEL
1827034,37,"2015-10-01 14:30:00",390.80,"2015-10-01 12:00:00",379.85,INFRATEL
1827034,37,"2015-10-01 14:30:00",390.80,"2015-10-01 12:15:00",380.70,INFRATEL
1827039,37,"2015-10-05 09:30:00",411.75,"2015-10-05 09:15:00",398.00,INFRATEL
1827042,37,"2015-10-05 10:15:00",411.00,"2015-10-05 09:15:00",398.00,INFRATEL
1827295,37,"2015-10-19 11:15:00",408.50,"2015-10-19 09:15:00",398.10,INFRATEL
1827639,37,"2015-06-10 09:45:00",461.80,"2015-06-10 09:15:00",450.00,INFRATEL
1827669,37,"2015-06-11 11:00:00",460.90,"2015-06-11 09:15:00",448.55,INFRATEL
1827669,37,"2015-06-11 11:00:00",460.90,"2015-06-11 09:30:00",448.95,INFRATEL
1827783,37,"2015-06-17 14:30:00",474.20,"2015-06-17 12:00:00",461.85,INFRATEL
1827783,37,"2015-06-17 14:30:00",474.20,"2015-06-17 12:15:00",460.60,INFRATEL
1827783,37,"2015-06-17 14:30:00",474.20,"2015-06-17 12:30:00",461.55,INFRATEL
1827785,37,"2015-06-17 15:00:00",474.20,"2015-06-17 12:30:00",461.55,INFRATEL
1827783,37,"2015-06-17 14:30:00",474.20,"2015-06-17 12:45:00",461.70,INFRATEL
1827785,37,"2015-06-17 15:00:00",474.20,"2015-06-17 12:45:00",461.70,INFRATEL
1827783,37,"2015-06-17 14:30:00",474.20,"2015-06-17 13:00:00",461.70,INFRATEL
1827785,37,"2015-06-17 15:00:00",474.20,"2015-06-17 13:00:00",461.70,INFRATEL
1827783,37,"2015-06-17 14:30:00",474.20,"2015-06-17 13:15:00",460.55,INFRATEL
1827785,37,"2015-06-17 15:00:00",474.20,"2015-06-17 13:15:00",460.55,INFRATEL
1827783,37,"2015-06-17 14:30:00",474.20,"2015-06-17 13:30:00",460.95,INFRATEL
1827785,37,"2015-06-17 15:00:00",474.20,"2015-06-17 13:30:00",460.95,INFRATEL
1827783,37,"2015-06-17 14:30:00",474.20,"2015-06-17 13:45:00",460.80,INFRATEL
1827785,37,"2015-06-17 15:00:00",474.20,"2015-06-17 13:45:00",460.80,INFRATEL
1827783,37,"2015-06-17 14:30:00",474.20,"2015-06-17 14:00:00",460.95,INFRATEL
1827785,37,"2015-06-17 15:00:00",474.20,"2015-06-17 14:00:00",460.95,INFRATEL
1828309,37,"2015-07-17 11:00:00",472.35,"2015-07-17 09:15:01",459.45,INFRATEL
1829455,37,"2015-04-27 12:00:00",392.85,"2015-04-27 09:30:00",380.90,INFRATEL
1829455,37,"2015-04-27 12:00:00",392.85,"2015-04-27 09:45:00",377.00,INFRATEL
1829455,37,"2015-04-27 12:00:00",392.85,"2015-04-27 10:00:00",378.20,INFRATEL
1829455,37,"2015-04-27 12:00:00",392.85,"2015-04-27 10:15:00",377.80,INFRATEL
1829455,37,"2015-04-27 12:00:00",392.85,"2015-04-27 10:30:00",377.70,INFRATEL
1829455,37,"2015-04-27 12:00:00",392.85,"2015-04-27 10:45:00",379.80,INFRATEL
1830031,37,"2015-05-29 12:15:00",459.70,"2015-05-29 10:00:00",446.30,INFRATEL
1830031,37,"2015-05-29 12:15:00",459.70,"2015-05-29 10:15:00",447.00,INFRATEL
1830031,37,"2015-05-29 12:15:00",459.70,"2015-05-29 10:30:00",447.95,INFRATEL
1830037,37,"2015-05-29 13:45:00",467.75,"2015-05-29 11:15:00",454.00,INFRATEL
1830037,37,"2015-05-29 13:45:00",467.75,"2015-05-29 11:30:00",455.05,INFRATEL
1830038,37,"2015-05-29 14:00:00",469.45,"2015-05-29 11:30:00",455.05,INFRATEL
1830037,37,"2015-05-29 13:45:00",467.75,"2015-05-29 11:45:00",453.15,INFRATEL
1830038,37,"2015-05-29 14:00:00",469.45,"2015-05-29 11:45:00",453.15,INFRATEL
1830037,37,"2015-05-29 13:45:00",467.75,"2015-05-29 12:00:00",452.40,INFRATEL
1830038,37,"2015-05-29 14:00:00",469.45,"2015-05-29 12:00:00",452.40,INFRATEL
1832126,37,"2014-12-04 11:30:00",297.00,"2014-12-04 09:15:00",289.00,INFRATEL
1832243,37,"2014-12-11 09:30:00",350.75,"2014-12-11 09:15:00",331.00,INFRATEL
1832310,37,"2014-12-15 13:45:00",349.80,"2014-12-15 11:15:00",340.85,INFRATEL
1832608,37,"2015-01-01 13:15:00",339.20,"2015-01-01 10:45:00",330.30,INFRATEL
1846637,38,"2015-08-25 14:15:00",1093.10,"2015-08-25 11:45:00",1052.85,INFY
1846637,38,"2015-08-25 14:15:00",1093.10,"2015-08-25 12:00:00",1060.55,INFY
1861019,39,"2016-10-06 11:45:00",328.53,"2016-10-06 09:15:00",310.50,IOC
1861019,39,"2016-10-06 11:45:00",328.53,"2016-10-06 09:30:00",314.38,IOC
1861019,39,"2016-10-06 11:45:00",328.53,"2016-10-06 09:45:00",316.25,IOC
1861019,39,"2016-10-06 11:45:00",328.53,"2016-10-06 10:00:00",318.35,IOC
1861545,39,"2016-11-09 11:00:00",306.50,"2016-11-09 09:15:00",298.00,IOC
1861546,39,"2016-11-09 11:15:00",306.80,"2016-11-09 09:15:00",298.00,IOC
1863847,39,"2016-05-27 11:30:00",211.30,"2016-05-27 09:15:00",204.00,IOC
1869453,39,"2015-03-31 11:00:00",186.95,"2015-03-31 09:15:00",177.85,IOC
1869453,39,"2015-03-31 11:00:00",186.95,"2015-03-31 09:30:00",181.35,IOC
1869453,39,"2015-03-31 11:00:00",186.95,"2015-03-31 09:45:00",181.95,IOC
1869550,39,"2015-04-08 10:15:00",191.48,"2015-04-08 09:15:00",185.73,IOC
1869550,39,"2015-04-08 10:15:00",191.48,"2015-04-08 09:30:00",186.68,IOC
1871504,39,"2015-03-02 11:15:00",175.50,"2015-03-02 09:15:00",169.00,IOC
1871504,39,"2015-03-02 11:15:00",175.50,"2015-03-02 09:30:00",169.45,IOC
1876313,40,"2017-05-29 09:45:00",318.20,"2017-05-29 09:15:00",304.00,ITC
1876313,40,"2017-05-29 09:45:00",318.20,"2017-05-29 09:30:00",309.95,ITC
1895195,41,"2017-08-11 11:15:00",225.30,"2017-08-11 09:30:00",218.15,JSWSTEEL
1895791,41,"2017-04-19 10:15:00",191.40,"2017-04-19 09:30:00",186.55,JSWSTEEL
1897084,41,"2017-02-01 14:45:00",198.60,"2017-02-01 12:15:00",192.30,JSWSTEEL
1897084,41,"2017-02-01 14:45:00",198.60,"2017-02-01 12:30:00",192.15,JSWSTEEL
1897084,41,"2017-02-01 14:45:00",198.60,"2017-02-01 12:45:00",192.05,JSWSTEEL
1900731,41,"2016-11-09 13:00:00",165.96,"2016-11-09 10:30:00",158.35,JSWSTEEL
1900731,41,"2016-11-09 13:00:00",165.96,"2016-11-09 10:45:00",158.49,JSWSTEEL
1900731,41,"2016-11-09 13:00:00",165.96,"2016-11-09 11:00:00",158.56,JSWSTEEL
1900731,41,"2016-11-09 13:00:00",165.96,"2016-11-09 11:15:00",157.97,JSWSTEEL
1900731,41,"2016-11-09 13:00:00",165.96,"2016-11-09 11:30:00",158.62,JSWSTEEL
1900731,41,"2016-11-09 13:00:00",165.96,"2016-11-09 11:45:00",159.20,JSWSTEEL
1900731,41,"2016-11-09 13:00:00",165.96,"2016-11-09 12:00:00",159.54,JSWSTEEL
1900731,41,"2016-11-09 13:00:00",165.96,"2016-11-09 12:15:00",159.71,JSWSTEEL
1900738,41,"2016-11-09 14:45:00",167.85,"2016-11-09 12:15:00",159.71,JSWSTEEL
1900731,41,"2016-11-09 13:00:00",165.96,"2016-11-09 12:30:00",159.60,JSWSTEEL
1900738,41,"2016-11-09 14:45:00",167.85,"2016-11-09 12:30:00",159.60,JSWSTEEL
1900731,41,"2016-11-09 13:00:00",165.96,"2016-11-09 12:45:00",160.80,JSWSTEEL
1900738,41,"2016-11-09 14:45:00",167.85,"2016-11-09 12:45:00",160.80,JSWSTEEL
1903839,41,"2016-02-12 15:00:00",100.60,"2016-02-12 12:30:00",97.43,JSWSTEEL
1908767,41,"2015-04-09 14:00:00",95.57,"2015-04-09 11:30:00",92.63,JSWSTEEL
1908767,41,"2015-04-09 14:00:00",95.57,"2015-04-09 11:45:00",92.55,JSWSTEEL
1908767,41,"2015-04-09 14:00:00",95.57,"2015-04-09 12:00:00",92.80,JSWSTEEL
1908767,41,"2015-04-09 14:00:00",95.57,"2015-04-09 12:15:00",92.73,JSWSTEEL
1908767,41,"2015-04-09 14:00:00",95.57,"2015-04-09 12:30:00",92.94,JSWSTEEL
1908767,41,"2015-04-09 14:00:00",95.57,"2015-04-09 12:45:00",93.03,JSWSTEEL
1909379,41,"2015-05-18 10:45:00",89.76,"2015-05-18 09:15:00",86.80,JSWSTEEL
1919526,42,"2017-01-11 13:15:00",730.45,"2017-01-11 10:45:00",712.05,KOTAKBANK
1919780,42,"2017-01-25 14:15:00",796.40,"2017-01-25 11:45:00",755.65,KOTAKBANK
1919780,42,"2017-01-25 14:15:00",796.40,"2017-01-25 12:00:00",755.40,KOTAKBANK
1919780,42,"2017-01-25 14:15:00",796.40,"2017-01-25 12:15:00",757.40,KOTAKBANK
1919780,42,"2017-01-25 14:15:00",796.40,"2017-01-25 12:30:00",757.75,KOTAKBANK
1919780,42,"2017-01-25 14:15:00",796.40,"2017-01-25 12:45:00",758.60,KOTAKBANK
1919780,42,"2017-01-25 14:15:00",796.40,"2017-01-25 13:00:00",758.60,KOTAKBANK
1919780,42,"2017-01-25 14:15:00",796.40,"2017-01-25 13:15:00",776.45,KOTAKBANK
1920932,42,"2016-11-09 13:45:00",807.05,"2016-11-09 11:15:00",777.80,KOTAKBANK
1920932,42,"2016-11-09 13:45:00",807.05,"2016-11-09 11:30:00",778.00,KOTAKBANK
1920932,42,"2016-11-09 13:45:00",807.05,"2016-11-09 12:15:00",784.95,KOTAKBANK
1920932,42,"2016-11-09 13:45:00",807.05,"2016-11-09 12:30:00",783.60,KOTAKBANK
1920932,42,"2016-11-09 13:45:00",807.05,"2016-11-09 12:45:00",783.50,KOTAKBANK
1929370,42,"2015-05-05 15:15:00",712.35,"2015-05-05 12:45:00",680.83,KOTAKBANK
1929370,42,"2015-05-05 15:15:00",712.35,"2015-05-05 13:00:00",680.10,KOTAKBANK
1929370,42,"2015-05-05 15:15:00",712.35,"2015-05-05 13:15:00",680.00,KOTAKBANK
1929370,42,"2015-05-05 15:15:00",712.35,"2015-05-05 13:30:00",679.20,KOTAKBANK
1929370,42,"2015-05-05 15:15:00",712.35,"2015-05-05 13:45:00",680.05,KOTAKBANK
1929370,42,"2015-05-05 15:15:00",712.35,"2015-05-05 14:00:00",694.00,KOTAKBANK
1933338,43,"2018-01-22 14:00:00",176.90,"2018-01-22 11:30:00",172.30,L&TFH
1933338,43,"2018-01-22 14:00:00",176.90,"2018-01-22 11:45:00",172.00,L&TFH
1933338,43,"2018-01-22 14:00:00",176.90,"2018-01-22 12:00:00",172.00,L&TFH
1933338,43,"2018-01-22 14:00:00",176.90,"2018-01-22 12:15:00",172.00,L&TFH
1933338,43,"2018-01-22 14:00:00",176.90,"2018-01-22 12:30:00",172.30,L&TFH
1933527,43,"2018-02-02 11:15:00",162.20,"2018-02-02 10:30:00",157.95,L&TFH
1933564,43,"2017-09-15 14:15:00",208.65,"2017-09-15 11:45:00",201.25,L&TFH
1933564,43,"2017-09-15 14:15:00",208.65,"2017-09-15 12:00:00",201.90,L&TFH
1933564,43,"2017-09-15 14:15:00",208.65,"2017-09-15 12:15:00",201.75,L&TFH
1933564,43,"2017-09-15 14:15:00",208.65,"2017-09-15 12:30:00",202.05,L&TFH
1933564,43,"2017-09-15 14:15:00",208.65,"2017-09-15 12:45:00",202.10,L&TFH
1934207,43,"2017-10-26 11:30:00",199.60,"2017-10-26 09:45:00",194.35,L&TFH
1936353,43,"2017-05-02 13:45:00",133.10,"2017-05-02 11:15:00",127.95,L&TFH
1936353,43,"2017-05-02 13:45:00",133.10,"2017-05-02 11:30:00",127.85,L&TFH
1936353,43,"2017-05-02 13:45:00",133.10,"2017-05-02 11:45:00",128.60,L&TFH
1940449,43,"2016-09-30 12:45:00",89.95,"2016-09-30 10:15:00",87.50,L&TFH
1941084,43,"2016-11-09 14:15:00",101.45,"2016-11-09 11:45:00",96.80,L&TFH
1941084,43,"2016-11-09 14:15:00",101.45,"2016-11-09 12:00:00",97.45,L&TFH
1941084,43,"2016-11-09 14:15:00",101.45,"2016-11-09 12:15:00",96.35,L&TFH
1941084,43,"2016-11-09 14:15:00",101.45,"2016-11-09 12:30:00",95.95,L&TFH
1941084,43,"2016-11-09 14:15:00",101.45,"2016-11-09 12:45:00",96.00,L&TFH
1941084,43,"2016-11-09 14:15:00",101.45,"2016-11-09 13:00:00",96.40,L&TFH
1941084,43,"2016-11-09 14:15:00",101.45,"2016-11-09 13:15:00",97.25,L&TFH
1941084,43,"2016-11-09 14:15:00",101.45,"2016-11-09 13:30:00",97.95,L&TFH
1941308,43,"2016-06-24 14:00:00",73.25,"2016-06-24 12:30:00",71.40,L&TFH
1941788,43,"2016-07-22 15:15:00",77.75,"2016-07-22 12:45:00",75.15,L&TFH
1941788,43,"2016-07-22 15:15:00",77.75,"2016-07-22 13:00:00",75.20,L&TFH
1941788,43,"2016-07-22 15:15:00",77.75,"2016-07-22 13:15:00",75.30,L&TFH
1941788,43,"2016-07-22 15:15:00",77.75,"2016-07-22 13:30:00",75.55,L&TFH
1941788,43,"2016-07-22 15:15:00",77.75,"2016-07-22 13:45:00",75.50,L&TFH
1941788,43,"2016-07-22 15:15:00",77.75,"2016-07-22 14:00:00",75.15,L&TFH
1941788,43,"2016-07-22 15:15:00",77.75,"2016-07-22 15:00:00",74.25,L&TFH
1942149,43,"2016-08-12 11:45:00",92.10,"2016-08-12 09:15:00",89.75,L&TFH
1942149,43,"2016-08-12 11:45:00",92.10,"2016-08-12 10:15:00",89.75,L&TFH
1944835,43,"2016-03-22 14:30:00",63.35,"2016-03-22 13:00:00",61.75,L&TFH
1944835,43,"2016-03-22 14:30:00",63.35,"2016-03-22 13:30:00",61.45,L&TFH
1944835,43,"2016-03-22 14:30:00",63.35,"2016-03-22 13:45:00",61.55,L&TFH
1944835,43,"2016-03-22 14:30:00",63.35,"2016-03-22 14:00:00",61.35,L&TFH
1946332,43,"2015-08-25 12:45:00",61.00,"2015-08-25 11:15:00",58.90,L&TFH
1946332,43,"2015-08-25 12:45:00",61.00,"2015-08-25 11:30:00",58.90,L&TFH
1946332,43,"2015-08-25 12:45:00",61.00,"2015-08-25 11:45:00",58.95,L&TFH
1946332,43,"2015-08-25 12:45:00",61.00,"2015-08-25 12:00:00",59.00,L&TFH
1960124,44,"2016-11-09 11:30:00",905.33,"2016-11-09 09:15:00",872.00,LT
1963238,44,"2016-02-12 15:00:00",705.70,"2016-02-12 12:30:00",682.43,LT
1963299,44,"2016-02-17 11:30:00",746.00,"2016-02-17 09:45:00",725.87,LT
1963299,44,"2016-02-17 11:30:00",746.00,"2016-02-17 10:00:00",724.63,LT
1963299,44,"2016-02-17 11:30:00",746.00,"2016-02-17 10:15:00",724.90,LT
1963304,44,"2016-02-17 12:45:00",747.33,"2016-02-17 10:15:00",724.90,LT
1963299,44,"2016-02-17 11:30:00",746.00,"2016-02-17 10:30:00",724.67,LT
1963304,44,"2016-02-17 12:45:00",747.33,"2016-02-17 10:30:00",724.67,LT
1969731,44,"2015-02-10 11:30:00",1070.53,"2015-02-10 09:15:00",1029.13,LT
1969731,44,"2015-02-10 11:30:00",1070.53,"2015-02-10 09:30:00",1035.00,LT
1969731,44,"2015-02-10 11:30:00",1070.53,"2015-02-10 09:45:00",1043.33,LT
1969731,44,"2015-02-10 11:30:00",1070.53,"2015-02-10 10:15:00",1039.50,LT
1969731,44,"2015-02-10 11:30:00",1070.53,"2015-02-10 10:30:00",1040.37,LT
1976138,45,"2017-06-01 09:45:00",1181.50,"2017-06-01 09:15:00",1151.55,LUPIN
1983302,45,"2016-02-05 12:15:00",1683.00,"2016-02-05 09:45:00",1622.50,LUPIN
1983302,45,"2016-02-05 12:15:00",1683.00,"2016-02-05 10:00:00",1623.50,LUPIN
1984160,45,"2016-03-29 14:15:00",1388.40,"2016-03-29 11:45:00",1323.00,LUPIN
1984160,45,"2016-03-29 14:15:00",1388.40,"2016-03-29 12:00:00",1329.00,LUPIN
1984160,45,"2016-03-29 14:15:00",1388.40,"2016-03-29 13:45:00",1343.25,LUPIN
1989214,45,"2015-05-29 13:30:00",1802.50,"2015-05-29 11:15:00",1755.60,LUPIN
1989214,45,"2015-05-29 13:30:00",1802.50,"2015-05-29 11:30:00",1752.00,LUPIN
1989214,45,"2015-05-29 13:30:00",1802.50,"2015-05-29 11:45:00",1750.55,LUPIN
1989214,45,"2015-05-29 13:30:00",1802.50,"2015-05-29 12:00:00",1750.05,LUPIN
2003658,46,"2016-02-12 13:45:00",583.38,"2016-02-12 11:15:00",566.95,M&M
2003658,46,"2016-02-12 13:45:00",583.38,"2016-02-12 11:30:00",567.53,M&M
2003658,46,"2016-02-12 13:45:00",583.38,"2016-02-12 12:15:00",555.50,M&M
2003658,46,"2016-02-12 13:45:00",583.38,"2016-02-12 12:30:00",555.08,M&M
2003658,46,"2016-02-12 13:45:00",583.38,"2016-02-12 12:45:00",554.70,M&M
2003658,46,"2016-02-12 13:45:00",583.38,"2016-02-12 13:00:00",559.53,M&M
2003658,46,"2016-02-12 13:45:00",583.38,"2016-02-12 13:15:00",567.83,M&M
